timestamp,fault-target,component,severity_level,templated_message
2024-11-08T22:52:07.704933944Z,flink-worker,flink-master,WARN,"   org.apache.flink.runtime.jobmaster.slotpool.DeclarativeSlotPoolBridge [] - Could not acquire the minimum required resources, failing slot requests. Acquired: []. Current slot pool status: Registered TMs: , registered slots:  free slots: "
2024-11-08T22:52:07.704722964Z,flink-worker,flink-master,WARN,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Could not fulfill resource requirements of job . Free slots: 
2024-11-08T22:52:06.701248771Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Clearing resource requirements of job 
2024-11-08T22:52:06.700611772Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T22:52:06.700004712Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T22:52:06.698017282Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] -  tasks should be restarted to recover the failed task . 
2024-11-08T22:52:06.697469732Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] - Calculating tasks to restart to recover the failed task .
2024-11-08T22:52:06.694235932Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T22:52:06.691636573Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Source: customertss -> router (requests) () () switched from  to  on [unassigned resource].
2024-11-08T22:52:06.686062873Z,flink-worker,flink-master,WARN,"   org.apache.flink.runtime.jobmaster.slotpool.DeclarativeSlotPoolBridge [] - Could not acquire the minimum required resources, failing slot requests. Acquired: []. Current slot pool status: Registered TMs: , registered slots:  free slots: "
2024-11-08T22:52:06.685597003Z,flink-worker,flink-master,WARN,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Could not fulfill resource requirements of job . Free slots: 
2024-11-08T22:52:05.680790830Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Clearing resource requirements of job 
2024-11-08T22:52:05.680575640Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T22:52:05.680443100Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T22:52:05.679436550Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] -  tasks should be restarted to recover the failed task . 
2024-11-08T22:52:05.679209210Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] - Calculating tasks to restart to recover the failed task .
2024-11-08T22:52:05.678762751Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T22:52:05.678293810Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Source: customertss -> router (requests) () () switched from  to  on [unassigned resource].
2024-11-08T22:52:05.677375651Z,flink-worker,flink-master,WARN,"   org.apache.flink.runtime.jobmaster.slotpool.DeclarativeSlotPoolBridge [] - Could not acquire the minimum required resources, failing slot requests. Acquired: []. Current slot pool status: Registered TMs: , registered slots:  free slots: "
2024-11-08T22:52:05.677043890Z,flink-worker,flink-master,WARN,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Could not fulfill resource requirements of job . Free slots: 
2024-11-08T22:52:04.675850177Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Clearing resource requirements of job 
2024-11-08T22:52:04.675823387Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T22:52:04.675747497Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T22:52:04.675600797Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] -  tasks should be restarted to recover the failed task . 
2024-11-08T22:52:04.675439617Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] - Calculating tasks to restart to recover the failed task .
2024-11-08T22:52:04.675012847Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T22:52:04.671222367Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Source: customertss -> router (requests) () () switched from  to  on [unassigned resource].
2024-11-08T22:52:04.670145597Z,flink-worker,flink-master,WARN,"   org.apache.flink.runtime.jobmaster.slotpool.DeclarativeSlotPoolBridge [] - Could not acquire the minimum required resources, failing slot requests. Acquired: []. Current slot pool status: Registered TMs: , registered slots:  free slots: "
2024-11-08T22:52:04.669585027Z,flink-worker,flink-master,WARN,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Could not fulfill resource requirements of job . Free slots: 
2024-11-08T22:52:03.667208995Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Clearing resource requirements of job 
2024-11-08T22:52:03.667185855Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T22:52:03.667105325Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T22:52:03.665253855Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] -  tasks should be restarted to recover the failed task . 
2024-11-08T22:52:03.664722365Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] - Calculating tasks to restart to recover the failed task .
2024-11-08T22:52:03.663954015Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T22:52:03.663034265Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Source: customertss -> router (requests) () () switched from  to  on [unassigned resource].
2024-11-08T22:52:03.661688885Z,flink-worker,flink-master,WARN,"   org.apache.flink.runtime.jobmaster.slotpool.DeclarativeSlotPoolBridge [] - Could not acquire the minimum required resources, failing slot requests. Acquired: []. Current slot pool status: Registered TMs: , registered slots:  free slots: "
2024-11-08T22:52:03.661621536Z,flink-worker,flink-master,WARN,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Could not fulfill resource requirements of job . Free slots: 
2024-11-08T22:52:02.658192972Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Clearing resource requirements of job 
2024-11-08T22:52:02.657580532Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T22:52:02.656332653Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T22:52:02.654475353Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] -  tasks should be restarted to recover the failed task . 
2024-11-08T22:52:02.654438963Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] - Calculating tasks to restart to recover the failed task .
2024-11-08T22:52:02.654206693Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T22:52:02.652285713Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Source: customertss -> router (requests) () () switched from  to  on [unassigned resource].
2024-11-08T22:52:02.651374953Z,flink-worker,flink-master,WARN,"   org.apache.flink.runtime.jobmaster.slotpool.DeclarativeSlotPoolBridge [] - Could not acquire the minimum required resources, failing slot requests. Acquired: []. Current slot pool status: Registered TMs: , registered slots:  free slots: "
2024-11-08T22:52:02.651225853Z,flink-worker,flink-master,WARN,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Could not fulfill resource requirements of job . Free slots: 
2024-11-08T22:52:01.647632170Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Clearing resource requirements of job 
2024-11-08T22:52:01.647197620Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T22:52:01.645836650Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T22:52:01.644574850Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] -  tasks should be restarted to recover the failed task . 
2024-11-08T22:52:01.643896690Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] - Calculating tasks to restart to recover the failed task .
2024-11-08T22:52:01.643415950Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T22:52:01.642903560Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Source: customertss -> router (requests) () () switched from  to  on [unassigned resource].
2024-11-08T22:52:01.642349570Z,flink-worker,flink-master,WARN,"   org.apache.flink.runtime.jobmaster.slotpool.DeclarativeSlotPoolBridge [] - Could not acquire the minimum required resources, failing slot requests. Acquired: []. Current slot pool status: Registered TMs: , registered slots:  free slots: "
2024-11-08T22:52:01.641936280Z,flink-worker,flink-master,WARN,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Could not fulfill resource requirements of job . Free slots: 
2024-11-08T22:52:00.640021727Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Clearing resource requirements of job 
2024-11-08T22:52:00.639981367Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T22:52:00.639893147Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T22:52:00.637441888Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] -  tasks should be restarted to recover the failed task . 
2024-11-08T22:52:00.637027547Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] - Calculating tasks to restart to recover the failed task .
2024-11-08T22:52:00.636243298Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T22:52:00.635368578Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Source: customertss -> router (requests) () () switched from  to  on [unassigned resource].
2024-11-08T22:52:00.634218418Z,flink-worker,flink-master,WARN,"   org.apache.flink.runtime.jobmaster.slotpool.DeclarativeSlotPoolBridge [] - Could not acquire the minimum required resources, failing slot requests. Acquired: []. Current slot pool status: Registered TMs: , registered slots:  free slots: "
